,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
3319,28320,Confuzion,PC,Incentive Software Ltd.,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3320,28321,Congo Bongo,5200,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84
3321,28322,Congo Bongo,PC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83
3322,28323,Congo The Movie: Descent Into Zinj,PC,Viacom New Media,Viacom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 96
3323,28324,Congo The Movie: The Lost City of Zinj,SAT,Jumpin' Jack Software Inc.,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96
3324,28325,Congo's Caper,SNES,DE Act Team,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 93
3325,28326,Coniclysm,PC,ZoopTEK,ZoopTEK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 10
3326,28327,Conker's Pocket Tales,GB,Rare Ltd.,Rare,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 99
3327,28328,Conquer Online,PC,TQ Digital Entertainment,TQ Digital Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 04
3328,28329,Conqueror A.D. 1086,PC,Software Sorcery,Sierra Online,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
3329,28330,Conquest of the Crystal Palace,NES,Quest Corporation,Asmik Corp,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 90
3330,28331,Conquest of the New World,PC,"Quicksilver Software, Inc",Interplay,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 96
3331,28332,Conquest: Frontier Wars,PC,Fever Pitch Studios,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Aug 01
3332,28333,Conquests of Camelot: The Search for the Grail,PC,"Sierra On-Line, Inc.",Sierra Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
3333,28334,Conquests of the Longbow: The Legend of Robin Hood,PC,"Sierra On-Line, Inc.",Sierra Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
3334,28335,Console Info,XBL,Highbrow Games,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 10
3335,28336,CONSORTIUM,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jan 14
3336,28337,Conspiracy: Weapons of Mass Destruction,PC,Kuju Entertainment,Oxygen Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 05
3337,28338,Conspiracy: Weapons of Mass Destruction,PS2,Kuju Entertainment,Oxygen Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 05
3338,28339,Conspiracy: Weapons of Mass Destruction,XB,Kuju Entertainment,Oxygen Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 05
3339,28340,Constant C,X360,Unknown,"International Games System Co., Ltd",N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 14
3340,28341,Constant C,PC,Unknown,"International Games System Co., Ltd",N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 14
3341,28342,Constantine,PC,Bits Studios,SCi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 05
3342,28343,Constrictor,XBL,Osiris,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Dec 08
3343,28344,Construction Machines 2014,PC,Unknown,PlayWay,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 14
3344,28345,Constructor,PC,Acclaim,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 97
3345,28346,Constructor,PS,Acclaim Entertainment,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98
3346,28347,Constructor,PSN,System 3,System 3 Arcade Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jan 10
3347,28348,Constructor360,XBL,Raccoon456,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 09
3348,28349,Contagion,XBL,Trailer Matze,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Aug 09
3349,28350,Contender,PS,Victor Interactive Software,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 98
3350,28351,continue?9876543210,Linux,Unknown,Humansoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 14
3351,28352,continue?9876543210,OSX,Unknown,Humansoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 14
3352,28353,continue?9876543210,PC,Unknown,Humansoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 14
3353,28354,Contra,NES,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 88
3354,28355,Contra,XBL,Digital Eclipse,Konami,5.9,N/A,N/A,N/A,N/A,N/A,N/A,08th Nov 06
3355,28356,Contra,VC,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 10
3356,28357,Contra Force,NES,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 92
3357,28358,Contra III: The Alien Wars,VC,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 07
3358,28359,Contra III: The Alien Wars,WiiU,Unknown,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jan 14
3359,28360,Contra ReBirth    Read the review,WW,M2,Konami,8.1,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 09
3360,28361,Contra Spirits 64,N64,Konami Computer Entertainment Osaka,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3361,28362,Contra: Hard Corps,GEN,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 94
3362,28363,Contra: Legacy of War,SAT,Appaloosa Interactive,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97
3363,28364,Contra: The Alien Wars,GB,Factor 5,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 94
3364,28365,Contract Killer,And,Unknown,Glu Mobile Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 11
3365,28366,Contract Killer 2,And,Unknown,Glu Mobile Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 12
3366,28367,Contraption Maker,OSX,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Jul 14
3367,28368,Contrast,PSV,Unknown,Compulsion Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14
3368,28369,Contrast,X360,Unknown,Focus Home Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 13
3369,28370,Contrast,PS3,Unknown,Compulsion Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14
3370,28371,Contrast,PS4,Unknown,Compulsion Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 13
3371,28372,Conveni Wars Barcode Battler Senki: Super Senshi Shutsugeki Seyo!,SNES,Epoch,Epoch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 93
3372,28373,Convoy    Read the review,PC,Convoy Games,Indietopia Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 15
3373,28374,"Cook, Serve, Delicious!",iOS,Vertigo Gaming Inc.,Vertigo Gaming Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 12
3374,28375,Cookie Clickers,And,Unknown,Riverhill Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Sep 13
3375,28376,Cookie Jam,And,Unknown,SGN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 14
3376,28377,Cookie Monster Munch,2600,"Children's Computer Workshop, Inc.",Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83
3377,28378,Cookies & Milk,And,Unknown,ootii,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 14
3378,28379,Cooking Academy,PC,Fenomen,Mumbo Jumbo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 08
3379,28380,Cooking Dash,PC,Aliasworlds Entertainment,PlayFirst,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 08
3380,28381,Cooking Fighter,PS,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 98
3381,28382,Cool Ball,GB,Bit Managers,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94
3382,28383,Cool Boarders,PSN,UEP Systems,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 06
3383,28384,Cool Boarders 2,PSN,UEP Systems,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 09
3384,28385,Cool Boarders 3,PSN,Idol Minds Digital Entertainment,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 09
3385,28386,Cool Boarders: Code Alien,PS2,UEP Systems,UEP Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 00
3386,28387,Cool Bricks,GB,Freestylez,SCi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 99
3387,28388,Cool Cool Toon,DC,SNK Corporation,SNK,7.4,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 00
3388,28389,Cool Herders,DC,HarmlessLion Games,GOAT Store Publishing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 05
3389,28390,Cool Shot,PS2,DigiCube,Phoenix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jan 03
3390,28391,Cool Spot,SNES,Virgin Interactive,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93
3391,28392,Cool Spot,GEN,Virgin Interactive,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 94
3392,28393,Cool Spot,GB,NMS Software,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 94
3393,28394,Cool Spot,GG,Virgin Interactive,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
3394,28395,Cool Spot,MS,Virgin Interactive,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
3395,28396,Cool Spot,PC,Virgin Interactive,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
3396,28397,Cool World,SNES,Ocean,Ocean,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 93
3397,28398,Cool World,GB,Ocean,Ocean,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93
3398,28399,Cool World,NES,Ocean,Ocean,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93
3399,28400,Copter Crisis,WW,Digital Leisure,Digital Leisure Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 09
3400,28401,Coraline,PS3,Papaya Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3401,28402,Coraline,X360,Papaya Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3402,28403,Core Blaster,PSN,Ringzero Game Studio,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 11
3403,28404,Core Blaster,DSiW,Ringzero Game Studio,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3404,28405,Corfu X,PC,Aerosoft,Aerosoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 11
3405,28406,Coronation Street,DS,Mindscape Inc.,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3406,28407,Coropata,DS,LukPlus,LukPlus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Dec 09
3407,28408,Corpse Killer,3DO,Digital Pictures,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
3408,28409,Corpse Killer,SCD,Digital Pictures,Digital Pictures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
3409,28410,Corpse Killer: Graveyard Edition,SAT,Digital Pictures,Digital Pictures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
3410,28411,Corrupted,XBL,OnlyLuck,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jan 11
3411,28412,Corsair,XBL,Centurion Games,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 09
3412,28413,Cortex Command,PC,Data Realms,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 10
3413,28414,Corum Online,PC,NetTimeSoft,"Gala-Net, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 07
3414,28415,Corvette,PC,Steel Monkeys,TDK Mediactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 03
3415,28416,Corvette Evolution GT,PS2,MileStone Inc.,Valcon Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 06
3416,28417,Coryoon,PCE,Naxat Soft,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 91
3417,28418,Cosmetic * Paradise: Princess Life,DS,Global A Entertainment,Global A Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 11
3418,28419,Cosmetic Paradise: Kirei no Mahou,DS,Global A Entertainment,Global A Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Apr 10
3419,28420,Cosmic Commuter,2600,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 84
3420,28421,Cosmic Corridor,2600,Zimag,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84
3421,28422,Cosmic Creeps,2600,Telesys,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82
3422,28423,Cosmic Fantasy 2,PCE,Laser Soft,Working Designs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
3423,28424,Cosmic Fantasy 3: Bouken Shounen Rei,PCE,Laser Soft,Nippon Telenet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 92
3424,28425,Cosmic Fantasy 4: Ginga Shounen Densetsu (Gekitouhen),PCE,Open Sesame,Nippon Telenet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 94
3425,28426,Cosmic Fantasy 4: Ginga Shounen Densetsu (Totsunyuuhen),PCE,Open Sesame,Nippon Telenet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 94
3426,28427,Cosmic Fantasy Stories,SCD,Riot,Riot,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 92
3427,28428,Cosmic Fantasy Visual Shuu,PCE,Laser Soft,Nippon Telenet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 93
3428,28429,Cosmic Fantasy: Bouken Shounen Yuu,PCE,Laser Soft,Nippon Telenet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 90
3429,28430,Cosmic Fighter,PC,Bill Hogue and Jeff Konyu,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3430,28431,Cosmic Smash,DC,Sega Rosso,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Sep 01
3431,28432,Cosmic Spacehead,GG,Supersonic Software,Codemasters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96
3432,28433,Cosmic Spacehead,MS,Codemasters,Codemasters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
3433,28434,Cosmic Spacehead,GEN,Codemasters,Codemasters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
3434,28435,Cosmic Swarm,2600,"CommaVid, Inc.","CommaVid, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82
3435,28436,Cosmic Walker,Wii,GAIA,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3436,28437,Cosmo Fighters,DSiW,Abylight,Abylight,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 10
3437,28438,Cosmo Gang: The Puzzle,SNES,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 93
3438,28439,Cosmo Gang: The Puzzle,VC,Namco,Namco Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 08
3439,28440,Cosmo Gang: The Puzzle (Arcade),VC,Namco,Namco Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 09
3440,28441,Cosmo Gang: The Video,SNES,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 92
3441,28442,Cosmo Gang: The Video (Arcade),VC,Namco,Namco Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 09
3442,28443,Cosmo Tank,GB,Atlus Co.,Atlus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 90
3443,28444,Cosmo's Cosmic Adventure,PC,"Apogee Software, Ltd.",Apogee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 92
3444,28445,Cosmos,XBL,eGazm,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 08
3445,28446,Cosmos X2,DSiW,Alten8,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 10
3446,28447,Cossacks Anthology,PC,GSC Game World,CDV Software Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 03
3447,28448,Cossacks II Gold,PC,GSC Game World,CDV Software Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 07
3448,28449,Cossacks Triple Pack,PC,GSC Game World,CDV Software Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 07
3449,28450,Cossacks: Art of War,PC,GSC Game World,CDV Software Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 02
3450,28451,Cossacks: Gold Edition!,PC,GSC Game World,CDV Software Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 02
3451,28452,Costume Quest,PSN,Double Fine Productions,THQ,7.6,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 10
3452,28453,Costume Quest,XBL,Double Fine Productions,THQ,7.6,N/A,N/A,N/A,N/A,N/A,N/A,20th Oct 10
3453,28454,Costume Quest 2,PC,Unknown,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 14
3454,28455,Costume Quest 2,XOne,Double Fine Productions,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 14
3455,28456,Costume Quest 2,X360,Double Fine Productions,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 14
3456,28457,Costume Quest 2,WiiU,Double Fine Productions,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 14
3457,28458,Costume Quest 2,OSX,Double Fine Productions,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 14
3458,28459,Costume Quest 2,Linux,Double Fine Productions,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 14
3459,28460,Costume Quest 2,PS4,Double Fine Productions,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 14
3460,28461,Costume Quest 2,PS3,Double Fine Productions,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 14
3461,28462,Costume Quest: Grubbins on Ice,XBL,Double Fine Productions,THQ,6.9,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10
3462,28463,Costume Quest: Grubbins on Ice,PSN,Double Fine Productions,THQ,6.9,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10
3463,28464,Cotton 2,SAT,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 97
3464,28465,Cotton Boomerang,SAT,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 98
3465,28466,Countdown,PC,Access Software,Access Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
3466,28467,Counter Terrorist Special Forces: Fire for Effect,PS2,Asobo Studio,LSP Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 05
3467,28468,Counter-Strike,OSX,Unknown,Valve Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 13
3468,28469,Counter-Strike Online,PC,Unknown,Nexon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 08
3469,28470,Counter-Strike: Condition Zero,OSX,Unknown,Valve Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 13
3470,28471,Counter-Strike: Global Offensive,XBL,Valve Corporation,Valve Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 12
3471,28472,Counter-Strike: Global Offensive,PSN,Valve Corporation,Valve Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 12
3472,28473,Counter-Strike: Global Offensive,OSX,Valve Corporation,Valve Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 12
3473,28474,Counter-Strike: Source,OSX,Unknown,Valve Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 10
3474,28475,Countermeasure,5200,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84
3475,28476,CounterSpy,PSV,Dynamighty,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 14
3476,28477,CounterSpy,PS3,Dynamighty,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 14
3477,28478,CounterSpy,And,Dynamighty,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Sep 14
3478,28479,CounterSpy,iOS,Dynamighty,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Sep 14
3479,28480,CounterSpy,PS4,Dynamighty,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 14
3480,28481,Country Living,And,Unknown,DifferenceGames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th May 14
3481,28482,Country Tales: Dawn of a New World,PC,Unknown,Astragon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Apr 16
3482,28483,Couples Sudoku,XBL,JDPCreations,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 08
3483,28484,Courier Crisis,SAT,New Level Software,GT Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97
3484,28485,Cover Girl,PSN,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 09
3485,28486,Cow Catch,XBL,John Mitchell,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 11
3486,28487,Cowboy Baby,PC,Triangle,Triangle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 99
3487,28488,Cowboy Bebop,PS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 98
3488,28489,Cowboy Bebop: Tsuioku no Serenade,PS2,Banpresto,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 05
3489,28490,Cowboy Casino,3DO,Intellimedia,Intellivision Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
3490,28491,Cowboy Kid,NES,Romstar,Romstar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
3491,28492,Cozy Fire,WW,dtp entertainment AG,DTP Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 11
3492,28493,CR Hissatsu Konjin Pachitte Chonmage @ VPACHI,DC,Hack Berry,Hackberry,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 01
3493,28494,Crack Down,GEN,Sega,Sage's Creation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th May 91
3494,28495,Crack Down,VC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 07
3495,28496,Crack Down,PC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 10
3496,28497,Crack'ed,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
3497,28498,Crackdown,XBL,Realtime Worlds,Microsoft Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 09
3498,28499,Crackdown 2,XBL,Ruffian Games,Microsoft Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 11
3499,28500,Crackdown 3    Read the review,XOne,Sumo Digital Ltd,Microsoft Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 19
3500,28501,Crackdown: Free-For-All Pack,XBL,Realtime Worlds,Microsoft Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 07
3501,28502,Crackdown: Gettin' Busy Bonus Pack,XBL,Realtime Worlds,Microsoft Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 07
3502,28503,Crackout,NES,Konami,Palcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
3503,28504,Crackpots,2600,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th May 83
3504,28505,Cradle of Egypt,PC,AWEM Studio,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 11
3505,28506,Cradle of Persia,PC,AWEM Studio,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 07
3506,28507,Cradle of Rome,PC,cerasus.media GmbH,Elephant Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th May 07
3507,28508,Crappy the Turd,And,Unknown,Kerem San,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 14
3508,28509,Crash 'N Burn,3DO,Crystal Dynamics,Crystal Dynamics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
3509,28510,Crash 'n the Boys: Street Challenge,NES,Technos Japan Corporation,American Technos,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92
3510,28511,Crash 'n the Boys: Street Challenge,VC,Technos Japan Corporation,Aksys Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 09
3511,28512,Crash Bandicoot,PSN,Naughty Dog,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 06
3512,28513,Crash Bandicoot 2: Cortex Strikes Back,PSN,Naughty Dog,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jan 08
3513,28514,Crash Bandicoot 2: N-Tranced,GBA,Vicarious Visions,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3514,28515,Crash Bandicoot 3: Warped,PSN,Naughty Dog,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 08
3515,28516,Crash Bandicoot Action Pack,PS2,Vicarious Visions / Traveller's Tales / Radical Entertainment,Sierra Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jun 07
