,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
1668,23385,AFL Live 2004,PS2,IR Gurus,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 03
1669,23386,AFL Live 2004,XB,IR Gurus,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 03
1670,23387,AFL Live Premiership Edition,PC,IR Gurus Interactive Ltd.,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 04
1671,23388,AFL Live Premiership Edition,PS2,IR Gurus Interactive Ltd.,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 04
1672,23389,AFL Live Premiership Edition,XB,IR Gurus Interactive Ltd.,Acclaim Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 04
1673,23390,Afraid Gear,PS,Office Create,Asmik Ace Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 98
1674,23391,Afraid Gear Another,PS,Office Create,Office Create,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 01
1675,23392,African Trail Simulator,PC,Crom Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
1676,23393,Afro Samurai 2,XOne,Redacted Studios,Versus Evil,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 15
1677,23394,Afro Samurai 2,PS4,Redacted Studios,Versus Evil,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 15
1678,23395,Afro Samurai 2,PC,Redacted Studios,Versus Evil,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 15
1679,23396,After Armageddon Gaiden: Majuu Toushouden Eclipse,SCD,Micro Design,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 94
1680,23397,After Burner,NES,SunSoft,Tengen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1681,23398,After Burner,MS,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
1682,23399,After Burner,PC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1683,23400,After Burner,Amig,SunSoft,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
1684,23401,After Burner,S32X,SunSoft,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94
1685,23402,After Burner,MSX,SunSoft,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
1686,23403,After Burner,FMT,SunSoft,CSK Research Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1687,23404,After Burner,MSD,SunSoft,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1688,23405,After Burner,AST,SunSoft,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
1689,23406,After Burner,ACPC,SunSoft,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
1690,23407,After Burner,C64,Unknown,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1691,23408,After Burner Climax,PSN,Sega-AM2,Sega,N/A,7.2,N/A,N/A,N/A,N/A,N/A,22nd Apr 10
1692,23409,After Burner Climax,XBL,Sega-AM2,Sega,N/A,7.2,N/A,N/A,N/A,N/A,N/A,21st Apr 10
1693,23410,After Burner II,GEN,Sega-AM2,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 90
1694,23411,After Burner II,PCE,Bits Laboratory,NEC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 90
1695,23412,After Burner II,NES,Unknown,Sunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 89
1696,23413,After Burner II,MSD,Bits Laboratory,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1697,23414,After Burner II,AST,Bits Laboratory,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1698,23415,After Burner II,Amig,Bits Laboratory,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89
1699,23416,After Burner II,SAT,Unknown,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 96
1700,23417,After Burner II,PS2,Unknown,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 04
1701,23418,After Burner III,SCD,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 93
1702,23419,After Burner: Black Falcon,PSN,Planet Moon Studios,Sega,7.4,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 10
1703,23420,After Burst,GB,Dual,NCS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 90
1704,23421,After...,DC,Pione Soft,Pione Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 04
1705,23422,After... Wasureemu Kizuna,PS2,Pione Soft,Pione Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 04
1706,23423,Afterfall,PC,Intoxicate Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 70
1707,23424,Afterfall: InSanity,PS3,Nicolas Intoxicate,TGC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1708,23425,Afterfall: InSanity,X360,Nicolas Intoxicate,TGC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20
1709,23426,Afterfall: InSanity    Read the review,PC,ntoxicate Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 11
1710,23427,Afterlife,PC,LucasArts,LucasArts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96
1711,23428,AfterZoom,DSiW,Abylight,Abylight,7.5,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 11
1712,23429,Agassi Tennis Generation,GBA,Aqua Pacific,Cryo Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 03
1713,23430,Agatha Christie DICE,DS,Tradewest,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1714,23431,Agatha Christie DICE,PS3,Tradewest,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1715,23432,Agatha Christie Mysteries,PC,AWE Games,The Adventure Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 08
1716,23433,Agatha Christie's The ABC Murders,PC,Artefacts Studio,"GRAVITY Co.,Ltd",N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 16
1717,23434,Agatha Christie: Double Murder Mystery Pack,PC,AWE Games,The Adventure Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Sep 07
1718,23435,Agatha Christie: The ABC Murders,PS4,Artefacts Studios,Microids,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 16
1719,23436,Agatha Christie: The ABC Murders,XOne,Artefacts Studios,Microids,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 16
1720,23437,Age of Booty,PSN,Certain Affinity,Capcom,7.5,N/A,N/A,N/A,N/A,N/A,N/A,16th Oct 08
1721,23438,Age of Booty,PC,Certain Affinity,Capcom,6.6,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 09
1722,23439,Age of Booty,XBL,Certain Affinity,Capcom,7.6,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 08
1723,23440,Age of Conan: Hyborian Adventures,X360,Funcom,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1724,23441,Age of Decadence,PC,Unknown,Iron Tower Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20
1725,23442,Age of Empires II: The Age of Kings,PS2,Ensemble Studios,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 01
1726,23443,Age of Empires II: The Conquerors,PC,Ensemble Studios,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 00
1727,23444,Age of Empires: The Rise of Rome,PC,Ensemble Studios,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 98
1728,23445,Age of Hammer Wars,PSN,Dynamic Systems,Isquared Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 10
1729,23446,Age of Reflex,Linux,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 14
1730,23447,Age of Reflex,OSX,Unknown,ECRUSH DI DI NATALE SALVATORE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 14
1731,23448,Age of Reflex,PC,Unknown,ECRUSH DI DI NATALE SALVATORE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 14
1732,23449,Age of Sail,PC,TalonSoft,TalonSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96
1733,23450,Age of Sail II,PC,Akella,TalonSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 01
1734,23451,Age of Sail II: Privateer's Bounty,PC,Akella,Global Star Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 02
1735,23452,Age of Warring Empire,And,Unknown,Silent Software Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 13
1736,23453,Age of Warring Empire,BRW,Unknown,Silent Software Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 13
1737,23454,Age of Wonders 3,OSX,Unknown,Triumph Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 15
1738,23455,Age of Wonders II: The Wizard's Throne,PC,Triumph Studios,Gathering of Developers,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jun 02
1739,23456,Age of Wonders: Masters Collection,PC,Triumph Studios,Global Star Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 04
1740,23457,Age of Wonders: Shadow Magic,PC,Triumph Studios,Gathering of Developers,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 03
1741,23458,Age of Wulin - Legend of the Nine Scrolls,PC,Snail Game,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1742,23459,Age of Wushu,PC,Unknown,Snail Game,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 14
1743,23460,Age of Zombies,PSN,Halfbrick Studios,Halfbrick Studios,9.0,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 10
1744,23461,Age of Zombies,And,Unknown,Halfbrick Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 11
1745,23462,Age of Zombies,PSP,Unknown,Halfbrick Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 10
1746,23463,Age of Zombies,PSV,Unknown,evoline srl,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jan 14
1747,23464,Agent,PS3,Rockstar North,Rockstar Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20
1748,23465,Agent Armstrong,PS,King of the Jungle,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Dec 99
1749,23466,Agent Hugo: Hula Holiday,PS2,Attractive Games,NDS Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 08
1750,23467,Agent Hugo: Hula Holiday,Wii,Attractive Games,NDS Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 08
1751,23468,Agent Hugo: Hula Holiday,PC,Attractive Games,NDS Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 08
1752,23469,Agent Hugo: Lemoon Twist,Wii,Beyond Reality Games Ltd.,ITE Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 08
1753,23470,Agent Hugo: Lemoon Twist,PS2,Beyond Reality Games Ltd.,ITE Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 07
1754,23471,Agent Hugo: Lemoon Twist,PC,Beyond Reality Games Ltd.,ITE Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 07
1755,23472,Agent Hugo: Roborumble,GBA,Program-Ace,ITE Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 07
1756,23473,Agent MOO: Maximum Overdeath,XBL,Agent MOO,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 09
1757,23474,Agents of Mayhem,PC,Volition Inc.,Deep Silver,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 17
1758,23475,Aggression: Europe Under Fire,PC,Unknown,Buka Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 07
1759,23476,Aggressors of Dark Kombat,NG,ADK Corporation,ADK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 96
1760,23477,Aggressors of Dark Kombat,VC,ADK Corporation,ADK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 11
1761,23478,Aggressors of Dark Kombat (CD),NG,ADK Corporation,ADK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95
1762,23479,Agile Warrior F-111X,PC,Black Ops Entertainment,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96
1763,23480,AGON: Lost Sword of Toledo,PC,Private Moon Studios,Kalypso,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 08
1764,23481,Ah! My Goddess,PCFX,NEC,NEC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 97
1765,23482,Ah! Nikakutori,DSiW,"Acute Entertainment, Inc.,",Acute Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 10
1766,23483,AH-3 Thunderstrike,SCD,Core Design Ltd.,JVC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93
1767,23484,Aha! I Found it! Hidden Object Game,WW,Ateam,Ateam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 10
1768,23485,Aha! I Got It! Escape Game,WW,Ateam,Ateam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 09
1769,23486,Ahriman's Prophecy,PC,Amaranth Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 05
1770,23487,AHx-1,PC,Pixel Multimedia,GT Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 97
1771,23488,Ai Cho Aniki,PCE,Bits Laboratory,NCS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 95
1772,23489,Ai Cho Aniki,VC,Bits Laboratory,NCS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 07
1773,23490,AI Igo,PSP,Marvelous Interactive,Marvelous Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 04
1774,23491,AI Mahjong,PSP,Marvelous Interactive,Marvelous Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 04
1775,23492,AI Mahjong Selection,PS,i4,Hamster Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 02
1776,23493,Ai no Hateni,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 99
1777,23494,Ai Sensei no Oshiete: Watashi no Hoshi,NES,Irem Software Engineering,Irem Software Engineering,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 93
1778,23495,Ai Shogi,PS,Something,Soft Bank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 95
1779,23496,AI Shogi,3DO,Taito Corporation,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 95
1780,23497,AI Shogi,SAT,Something,Soft Bank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 95
1781,23498,AI Shogi,PSP,Marvelous,Marvelous Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 05
1782,23499,Ai Shogi 2,PS,ASCII Entertainment,GameBank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Dec 97
1783,23500,Ai Shogi 2,SAT,ASCII Entertainment,ASCII Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 98
1784,23501,Ai Shogi 2 Deluxe,PS,ASCII Entertainment,i4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 99
1785,23502,Ai Shogi 2000,PS,Unknown,i4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 99
1786,23503,AI Shogi 3,N64,i4,ASCII Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 98
1787,23504,AI Shogi Selection,PS,i4,Hamster Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 02
1788,23505,AI War: The Zenith Remnant,PC,Arcen Games,"Arcen Games, LLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jan 10
1789,23506,Ai... Sengoku Spirits EX: Gunshiden,DSiW,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Apr 11
1790,23507,Ai... Sengoku Spirits EX: Moushouden,DSiW,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th May 11
1791,23508,Ai...Sengoku Spirits Gaiden: Hideyoshi-Hen,DSiW,Papilion,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th May 10
1792,23509,Ai...Sengoku Spirits Gaiden: Kenshin-Hen,DSiW,Papilion,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 10
1793,23510,Ai...Sengoku Spirits Gaiden: Nobunaga-Hen,DSiW,Papilion,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th May 10
1794,23511,Aichi Yokabu us online,XBL,Takeshi Yoshimura,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 09
1795,23512,Aikagi,PS2,F&C,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 03
1796,23513,Aikagi,DC,S-Neo,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 03
1797,23514,Aikagi,PC,F&C,F&C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 02
1798,23515,Aikagi 2,PC,F&C,F&C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 06
1799,23516,Aimeroids,XBL,simesf,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 09
1800,23517,Aion: Assault on Balaurea,PC,NCsoft,NCSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 10
1801,23518,AIR,PS2,Key,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 02
1802,23519,AIR,PC,Key,Key,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 00
1803,23520,AIR,DC,Key,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 01
1804,23521,AIR,PSN,Key,Prototype,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Sep 10
1805,23522,Air Assault Task Force,PC,ProSim,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1806,23523,Air Battle Hockey 3D,3DS,Unknown,10TACLE Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 14
1807,23524,Air Battles: Sky Defender,PC,Wild Hare Entertainment,U.S. Army,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 07
1808,23525,Air Buster,GEN,Kaneko Co. Ltd,Kaneko Co. Ltd,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91
1809,23526,Air Cavalry,SNES,Synergistic Software,CyberSoft,7.0,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 95
1810,23527,Air Combat Pack: Air Aces Pacific / Dogfighter,PC,Various,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 11
1811,23528,Air Combat: Desert Aces,XBL,Strange Games,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 11
1812,23529,Air Conflicts: Pacific Carriers,PS4,Games Farm,Kalypso,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 15
1813,23530,Air Conflicts: Pacific Carriers,PS3,Games Farm,Maximum Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 13
1814,23531,Air Conflicts: Pacific Carriers,X360,Games Farm,bitComposer Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 12
1815,23532,Air Conflicts: Vietnam,PC,Games Farm,bitComposer Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Oct 13
1816,23533,Air Control,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 14
1817,23534,Air Diver,GEN,Asmik Corporation of America,Seismic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90
1818,23535,Air Fortress,NES,HAL Laboratory,HAL Laboratory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 89
1819,23536,Air Hockey,PS,Mud Duck,Mud Duck Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 03
1820,23537,Air Legends,XBL,Sharky NZ,Microsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 09
1821,23538,Air Management '96,PS,Koei,KOEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 96
1822,23539,Air Management '96,SAT,Koei/Inis,KOEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 96
1823,23540,Air Offensive: Art of Flying,PC,Unknown,Summitsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 03
1824,23541,Air Raid 3,PS2,Phoenix Games,Phoenix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 07
1825,23542,Air Raiders,2600,Mattel,Mattel Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82
1826,23543,Air Ranger 2 Plus: Rescue Helicopter,PS2,ASK,ASK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 03
1827,23544,Air Ranger 2: Rescue Helicopter,PS2,ASK,ASK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 02
1828,23545,Air Ranger: Rescue Helicopter,PS2,ASK Corporation,Midas Interactive Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 02
1829,23546,Air Rescue,MS,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
1830,23547,Air Zonk,PCE,RED Company,Turbo Technologies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92
1831,23548,Air Zonk,VC,RED Company,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 07
1832,23549,AiRace,DSiW,No Way Studios,Qubic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 10
1833,23550,AiRace Speed,3DS,Unknown,QubicGames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 13
1834,23551,AiRace Xeno,3DS,Qubic Games,Qubic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jun 14
1835,23552,AiRace: Tunnel,DSiW,No Way Studio,Qubic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 10
1836,23553,AirBoarder 64,N64,Human Entertainment,GMI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 98
1837,23554,Airborne Assault: Conquest of the Aegean,PC,Panther Games,Matrix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 06
1838,23555,Airborne Assault: Highway to the Reich,PC,Panther Games,Matrix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 03
1839,23556,Airborne Assault: Red Devils Over Arnhem,PC,Panther Games,Battlefront.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 02
1840,23557,Airborne Ranger,PC,"MicroProse Software, Inc.",Microprose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88
1841,23558,Airburst,XBL,Strange Flavour,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1842,23559,Aircars,AJ,"Midnite Entertainment Group, Inc.",ICD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97
1843,23560,Airfix Dogfighter,PC,Paradox Interactive,EON Digital Entertainment,7.8,N/A,N/A,N/A,N/A,N/A,N/A,14th Jan 00
1844,23561,AirForce Delta,GB,Climax Entertainment,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 00
1845,23562,AirForce Delta,DC,KCE Studios,Konami,7.2,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 99
1846,23563,AirGrave,PS,Santos,Santos,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 96
1847,23564,Airline Tycoon Evolution,PC,Monte Cristo Multimedia,Strategy First,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Sep 02
1848,23565,Airline Tycoon: First Class,PC,Spellbound,Monte Christo Multimedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jan 01
1849,23566,AirMech Arena,X360,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 14
1850,23567,AirMech Arena,PS4,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th May 15
1851,23568,AirMech Arena,XOne,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th May 15
1852,23569,Aironauts,PS,Red Lemon Studios,Red Storm Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 99
1853,23570,Airport Madness,Wii,Unknown,The Learning Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 11
1854,23571,Airport Mania: First Flight,PC,Reflexive Entertainment,High Horse Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 08
1855,23572,Airport Mania: First Flight,WW,Reflexive Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 10
1856,23573,Airport Mania: First Flight,DSiW,Black Lantern Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 11
1857,23574,Airport Mania: Non-Stop Flights,DSiW,Reflexive Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 11
1858,23575,Airport Tycoon,PC,Sunstorm Interactive,Global Star Software,3.0,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 00
1859,23576,Airport Tycoon 2,PC,Sunstorm Interactive,Global Star Software,2.6,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 03
1860,23577,Airport Tycoon 3,PC,InterActive Vision Games,Global Star Software,4.0,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 03
1861,23578,AirRace Championship,PS,Xing Entertainment,Xing Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 99
1862,23579,Airs Adventure,SAT,Game Studio,Game Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 96
1863,23580,Airship Dragoon,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 14
1864,23581,Airships,PC,Unknown,"VOOZ CO.,LTD",N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 14
1865,23582,Airships,OSX,Unknown,"VOOZ CO.,LTD",N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 14
