,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
1725,17720,Pirates: Duels on the High Seas,DS,Oxygen Studios,Oxygen Interactive,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,14th May 09
1726,17721,MX World Tour Featuring Jamie Little,XB,Impulse Games,Crave Entertainment,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,06th Apr 05
1727,17722,Bladestorm: Nightmare,PS3,Omega Force,Tecmo Koei,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,03rd Mar 15
1728,17723,Penguins of Madagascar,WiiU,Little Orbit,Little Orbit,N/A,N/A,0.03m,0.01m,0.02m,N/A,0.00m,25th Nov 14
1729,17724,Higurashi no Naku Koro ni Iki,PSV,Unknown,Kaga Create,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,12th Mar 15
1730,17725,Marines: Modern Urban Combat,Wii,Destineer,Destineer,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,26th Jan 10
1731,17726,Deer Drive: Legends,3DS,Raylight Studios,Maximum Family Games,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,29th May 12
1732,17727,Puyo Pop Fever(us sales),DS,Sega,Atlus,N/A,N/A,0.03m,0.03m,0.00m,N/A,N/A,03rd May 05
1733,17728,The Idolmaster: Gravure For You! Vol. 4,PS3,Bandai Namco Games,Namco Bandai Games,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Jan 12
1734,17729,WRC 6,XOne,Bigben Interactive,Namco Bandai Games,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,03rd Mar 17
1735,17730,7 Wonders: Treasures of Seven,DS,Avanquest Software,Mumbo Jumbo,N/A,N/A,0.03m,0.01m,0.02m,N/A,0.00m,03rd Dec 11
1736,17731,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,DS,Marvelous Interactive,Marvelous Interactive,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,16th Apr 09
1737,17732,RedCard 20-03,XB,Point of View,Midway Games,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,24th Jun 02
1738,17733,Challenge Me: Word Puzzles,DS,O Games,O-Games,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,27th Sep 11
1739,17734,InFAMOUS: First Light,PS4,Sucker Punch Productions,Sony Computer Entertainment,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,26th Aug 14
1740,17735,Asterix & Obelix: Kick Buttix,PS2,Etranges Libellules,Atari,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,14th Sep 04
1741,17736,Burnout Paradise: The Ultimate Box    Read the review,X360,Criterion Games,Electronic Arts,N/A,N/A,0.03m,N/A,0.03m,0.00m,0.00m,06th Feb 09
1742,17737,Puyo Puyo 7,PSP,Sega,Sega,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Nov 09
1743,17738,South Park: The Stick of Truth,PS4,Obsidian Entertainment,Ubisoft,N/A,N/A,0.03m,0.03m,N/A,N/A,0.01m,13th Feb 18
1744,17739,The Rabbit's Apprentice,PC,Daedalic Entertainment,Daedalic Entertainment,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,28th May 13
1745,17740,Bounty Hounds,PSP,XPEC,Namco,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,12th Sep 06
1746,17741,Radiant Silvergun,SAT,"Treasure Co., Ltd.",ESP,9.0,N/A,0.03m,N/A,N/A,0.03m,N/A,23rd Jul 98
1747,17742,Care Bears - Care Quest,GBA,Flashpoint Games,Game Factory,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,15th Nov 05
1748,17743,Monster Energy Supercross - The Official Videogame,NS,Milestone S.r.l.,Milestone S.r.l.,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,13th Feb 18
1749,17744,Angler's Club: Ultimate Bass Fishing 3D,3DS,D3 Publisher,D3 Publisher,N/A,N/A,0.03m,0.00m,0.03m,N/A,0.00m,30th Aug 11
1750,17745,Raven Squad: Operation Hidden Dagger,PC,Atomic Motion,Evolved Games,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,25th Aug 09
1751,17746,Superdimension Neptune vs Sega Hard Girls,PSV,Idea Factory,Idea Factory International,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,18th Oct 16
1752,17747,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,Banpresto,Namco Bandai Games,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Apr 12
1753,17748,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,GBA,Hudson Soft,Hudson Soft,N/A,N/A,0.03m,N/A,N/A,0.03m,0.00m,19th Dec 02
1754,17749,Tokyo Majin Gakuen: Kenfuuchou,DS,"Asmik Ace Entertainment, Inc",Marvelous Interactive,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,21st Aug 08
1755,17750,Hotel Giant 2,PC,Enlight Software,Nobilis,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,27th Jan 10
1756,17751,NHRA Drag Racing: Countdown to the Championship,PSP,"Pipeworks Software, Inc.",THQ,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,27th Aug 07
1757,17752,Zatch Bell! Electric Arena,GBA,Eighting,Bandai,4.4,N/A,0.03m,0.02m,0.01m,N/A,0.00m,22nd Nov 05
1758,17753,Metal Gear Solid: Snake Eater 3D,3DS,Konami,Konami,7.9,N/A,0.03m,0.03m,N/A,N/A,0.00m,21st Feb 12
1759,17754,TOCA Race Driver 3: The Ultimate Racing Simulator,XB,Codemasters,Codemasters,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,22nd Feb 06
1760,17755,8-Bit Armies,PS4,Petroglyph Games,Soedesco,N/A,N/A,0.03m,0.03m,N/A,N/A,0.01m,21st Sep 18
1761,17756,Daito Giken Premium Pachi-Slot Collection: Yoshimune,PS2,Paon Corporation,Daito,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,06th Jul 06
1762,17757,Let's Sing 2019,NS,Ravenscourt,Ravenscourt,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,26th Oct 18
1763,17758,Sky Dancers,GBA,Crave,Crave Entertainment,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,31st Oct 05
1764,17759,Silent Scope,GBA,Konami,Konami,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,04th Sep 02
1765,17760,S.T.A.L.K.E.R.: Clear Sky,PC,GSC Game World,Koch Media,7.0,N/A,0.03m,0.00m,0.03m,N/A,0.00m,15th Sep 08
1766,17761,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy DX,NS,Level 5,Level 5,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,08th Nov 19
1767,17762,World Series of Poker: Tournament of Champions 2007 Edition,PS2,Left Field Productions,Activision,6.4,N/A,0.03m,0.02m,0.01m,N/A,0.00m,21st Sep 06
1768,17763,Railroad Tycoon 3,PC,PopTop Software,Gathering of Developers,8.8,N/A,0.03m,N/A,0.03m,N/A,0.00m,28th Oct 03
1769,17764,Yggdra Union: We'll Never Fight Alone,GBA,Sting,Atlus,N/A,N/A,0.03m,N/A,N/A,0.03m,0.00m,21st Nov 06
1770,17765,World of Goo    Read the review,PC,2D Boy,Take-Two Interactive,9.0,N/A,0.03m,N/A,0.03m,N/A,0.01m,21st Oct 08
1771,17766,Dungeon Maker: Hunting Ground,PSP,Global A Entertainment,Xseed Games,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,19th Jun 07
1772,17767,Gekiatsu!! Pachi Game Damashi Max: Evangelion 7 x Seimei no Kodou,PS3,Fields,Fields,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,06th Sep 12
1773,17768,OZMAFIA!! -vivace-,PSV,Dramatic Create,Dramatic Create,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Feb 15
1774,17769,ESPN NBA 2Night 2002,PS2,Konami Computer Entertainment Osaka,Konami,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,25th Feb 02
1775,17770,The Raven Remastered,PS4,KING Art Games,THQ Nordic,N/A,8.4,0.03m,0.03m,N/A,N/A,0.01m,13th Mar 18
1776,17771,Wangan Midnight,PS3,Genki,Genki,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Jul 07
1777,17772,World in Conflict,PC,Massive Entertainment,Sierra Entertainment,9.1,N/A,0.03m,N/A,0.03m,N/A,0.00m,18th Sep 07
1778,17773,Cabela's Dangerous Hunts 2,GC,FUN Labs,Activision,6.5,N/A,0.03m,0.03m,0.01m,N/A,0.00m,16th Nov 05
1779,17774,Fritz Chess,PS3,Gammick Entertainment,Deep Silver,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,31st Jul 09
1780,17775,Kekkaishi: Kokubourou no Kage,Wii,Bandai Namco Games,Namco Bandai,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Sep 07
1781,17776,"Crouching Tiger, Hidden Dragon",GBA,Ubisoft,Ubisoft,5.9,N/A,0.03m,0.02m,0.01m,N/A,0.00m,09th Oct 05
1782,17777,Shifting World,3DS,Nippon Columbia,Aksys Games,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,25th Apr 12
1783,17778,Suzumiya Haruhi no Tsuisou,PS3,Bandai Namco Games,Namco Bandai,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,12th May 11
1784,17779,Trap Gunner: Countdown to Oblivion,PS,Racdym,Atlus,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,30th Sep 98
1785,17780,Great Edo Blacksmith,PSV,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Nov 14
1786,17781,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,Tomcat System,D3 Publisher,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,25th May 06
1787,17782,A Mind Forever Voyaging,PC,"Infocom, Inc.",Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85
1788,17783,Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,Koei,KOEI,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,29th Jan 09
1789,17784,Lego City Undercover: The Chase Begins,3DS,TT Fusion,Nintendo,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,26th Apr 13
1790,17785,Onrush,XOne,Codemasters,Deep Silver,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,05th Jun 18
1791,17786,Sabre Wulf,GBA,Rare Ltd.,THQ,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,09th Jun 04
1792,17787,The Cursed Crusade,PC,Kylotonn Entertainment,Atlus,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,25th Oct 11
1793,17788,Tsuyo Kiss: Mighty Heart,PS2,Princess Soft,Princess Soft,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,25th May 06
1794,17789,Gacharoku,PS2,Agenda,Sony Computer Entertainment,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,05th Dec 02
1795,17790,Cake Mania: Baker's Challenge,PSP,Sandlot Games,Destineer,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,23rd Oct 08
1796,17791,SX Superstar,GC,Climax Studios,Acclaim Entertainment,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,30th Jun 03
1797,17792,Salt and Sanctuary,NS,Ska Studios,Leadman Games,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,11th Dec 18
1798,17793,Zoo Vet: Endangered Animals,DS,Legacy Interactive,Legacy Interactive,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,11th Nov 08
1799,17794,Driven,GBA,Crawfish Interactive,BAM! Entertainment,6.8,N/A,0.03m,0.02m,0.01m,N/A,0.00m,28th Nov 01
1800,17795,Steins;Gate 0,PS3,5pb. Inc.,5pb,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,10th Dec 15
1801,17796,Red Faction II,GC,Cranky Pants Games,THQ,8.1,N/A,0.03m,0.03m,0.01m,N/A,0.00m,31st Mar 03
1802,17797,Akiba's Beat,PSV,Acquire,Xseed Games,N/A,N/A,0.03m,0.02m,0.00m,N/A,0.01m,16th May 17
1803,17798,Rapala Tournament Fishing!,X360,FUN Labs,Activision,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,21st Nov 06
1804,17799,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,DS,Hudson Soft,Hudson Soft,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,21st Apr 11
1805,17800,SD Gundam G Generation: Gather Beat 2,WS,Bandai,Bandai,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,14th Jun 01
1806,17801,Battle Engine Aquila,PS2,Lost Toys,Atari,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,19th Jan 03
1807,17802,SuperCar Challenge,PS3,System 3 Arcade Software,System 3 Arcade Software,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,28th Aug 09
1808,17803,Gothic Universe,PC,JoWood Productions & Piranha Bytes,DreamCatcher Interactive,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,15th Oct 07
1809,17804,SBK 2011: FIM Superbike World Championship,PC,Milestone S.r.l,Black Bean Games,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,11th May 11
1810,17805,Special Forces: Nemesis Strike,XB,Asobo Studio,Hip Interactive,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,22nd Mar 05
1811,17806,Swords,Wii,Panic Button,Majesco,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,14th Sep 10
1812,17807,Women's Volleyball Championship,PS2,Spike,Agetec,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,29th Jul 08
1813,17808,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,Wii,PawaPuro Production,Konami,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,20th Dec 07
1814,17809,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,PS2,Net Corporation,Tecmo,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,05th Apr 07
1815,17810,Star Wars Jedi Knight: Jedi Academy,PC,Raven Software,LucasArts,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,17th Sep 03
1816,17811,Parfait,PSV,TGL,TGL,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Feb 15
1817,17812,Uppers,PSV,Bullets,Marvelous Entertainment,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,14th Jul 16
1818,17813,Death Mark,PS4,Experience Inc.,Aksys Games,N/A,N/A,0.03m,0.02m,N/A,0.01m,0.00m,31st Oct 18
1819,17814,Labyrinth of Refrain: Coven of Dusk,PSV,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,23rd Jun 16
1820,17815,Battle Assault 3 featuring Gundam Seed,PS2,Natsume,Bandai,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,07th Dec 04
1821,17816,Crimson Tears,PS2,Spike / DreamFactory Ltd.,Capcom,5.9,N/A,0.03m,0.02m,0.01m,N/A,0.00m,21st Jul 04
1822,17817,Tomb Raider: Anniversary,PC,Crystal Dynamics,Eidos Interactive,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,05th Jun 07
1823,17818,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,DS,Konami,Konami,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,14th Mar 08
1824,17819,Rugby 15,PSV,HB Studios,Bigben Interactive,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,23rd Jan 15
1825,17820,Attack on Titan 2,PSV,Koei Tecmo Games,Koei Tecmo,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,15th Mar 18
1826,17821,DarkStar One,PC,Ascaron Entertainment,CDV Software Entertainment,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,14th Aug 06
1827,17822,Batman Forever: The Arcade Game,PS,Iguana Entertainment,Acclaim Entertainment,5.2,N/A,0.03m,0.02m,0.01m,N/A,0.00m,03rd Dec 96
1828,17823,Rise of Nations: Rise of Legends,PC,Big Huge Games,Microsoft Game Studios,8.3,N/A,0.03m,N/A,0.03m,N/A,0.01m,09th May 06
1829,17824,Romance of the Three Kingdoms V,3DS,Koei Tecmo Games,Tecmo Koei,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,19th Sep 13
1830,17825,Code of  Princess EX    Read the review,NS,Studio Saizensen,Nicalis,7.2,N/A,0.03m,0.02m,N/A,0.01m,0.00m,31st Jul 18
1831,17826,Cabela's Outdoor Adventures,GC,MagicWand,Activision,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,13th Sep 05
1832,17827,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Oct 11
1833,17828,Backyard NFL Football 2006,GBA,Humongous Entertainment,Atari,5.5,N/A,0.03m,0.02m,0.01m,N/A,0.00m,18th Oct 05
1834,17829,King Arthur II: The Role-playing Wargame,PC,Neocore Games,Paradox Interactive,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,10th Jan 12
1835,17830,Mashiro Iro Symphony: *mutsu-no-hana,PSP,Comfort,Comfort,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,30th Jun 11
1836,17831,Mortal Kombat II (JP sales),GEN,Probe Entertainment Limited,Acclaim Entertainment,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,01st Jan 94
1837,17832,Monster Guardians,GBA,Konami,Konami,N/A,N/A,0.03m,N/A,N/A,0.03m,0.00m,21st Mar 01
1838,17833,An American Tail: Fievel's Gold Rush,GBA,Hokus Pokus,Crave Entertainment,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,02nd May 03
1839,17834,Sunday vs Magazine Shuuketsu! Choujou Daikessen,PSP,Konami,Konami,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Mar 09
1840,17835,Diabolik Lovers: More Blood,PSP,Rejet,Idea Factory,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,24th Oct 13
1841,17836,Magna Carta Portable,PSP,SoftMax,Banpresto,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,25th May 06
1842,17837,Crazy Chicken: Star Karts,DS,Phenomedia,Mumbo Jumbo,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,11th Jun 09
1843,17838,Shining Stars,DS,Unknown,"Destination Software, Inc",N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,23rd Jun 08
1844,17839,The Italian Job,GC,Climax Group,Eidos Interactive,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,17th Jul 03
1845,17840,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,PSP,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,29th Nov 07
1846,17841,Super Dodgeball Brawlers (jp sales),DS,Million,Aksys Games,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th May 08
1847,17842,M&Ms Shell Shocked,PS,Simon & Schuster Interactive,Berkeley,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,30th Sep 01
1848,17843,K-On! After School Live!! HD Ver.,PS3,Sega,Sega,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,21st Jun 12
1849,17844,Metal Gear Solid: The Essential Collection (JP sales),PS2,Konami Computer Entertainment Japan,Konami,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,18th Mar 08
1850,17845,Harukanaru Toki no Naka de 6,PSV,Ruby Party,Tecmo Koei,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,12th Mar 15
1851,17846,Naruto Shippuden: Ultimate Ninja Storm Trilogy,NS,CyberConnect2,Bandai Namco Games,7.5,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Apr 18
1852,17847,Hello Kitty: Roller Rescue,PC,XPEC,Empire Interactive,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,09th Sep 05
1853,17848,Doodle Hex,DS,Tragnarion Studios,Unknown,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,31st Dec 20
1854,17849,3D Baseball,PS,Crystal Dynamics,Mindscape,7.6,N/A,0.03m,0.02m,0.01m,N/A,0.00m,27th Nov 96
1855,17850,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,PS2,Hack Berry,Hackberry,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,24th May 07
1856,17851,First Queen: Ornic Senki,SNES,Kure,Culture Brain,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,11th Mar 94
1857,17852,Dream C Club Zero,X360,DreamXCreate,D3 Publisher,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Jan 11
1858,17853,Tail Concerto,PS,CyberConnect2,Atlus,7.3,N/A,0.03m,0.02m,0.01m,N/A,0.00m,31st Aug 99
1859,17854,Emma at the Farm,DS,Nobilis,Aspyr,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,03rd Dec 08
1860,17855,Aqua Moto Racing Utopia,NS,Bigben Interactive,Big Ben Interactive,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,27th Mar 18
1861,17856,The Sum of All Fears,GC,Red Storm Entertainment,Ubisoft,3.2,N/A,0.03m,0.03m,0.01m,N/A,0.00m,09th Jan 03
1862,17857,James Pond: Codename Robocod,GBA,Vectordean,Valcon Games,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,16th Aug 05
1863,17858,Sayonara Umihara Kawase,3DS,Studio Saizensen,Natsume,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,20th Mar 14
1864,17859,Raiden V,PS4,Moss,UFO Interactive,N/A,N/A,0.03m,0.02m,N/A,0.00m,0.01m,10th Oct 17
1865,17860,Final Fantasy XIV: Heavensward,PC,Square Enix,Square Enix,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,23rd Jun 15
1866,17861,Night Head: The Labyrinth,PS,Scitron & Art,Fuji,N/A,N/A,0.03m,N/A,N/A,0.03m,0.00m,17th Nov 95
1867,17862,Alpha Protocol,PC,Obsidian Entertainment,Sega,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,01st Jun 10
1868,17863,Kevin Van Dam: Big Bass Challenge,Wii,Zoo Games,Zoo Games,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,02nd Nov 10
1869,17864,Hitman: Blood Money,PC,IO Interactive,Eidos Interactive,8.0,N/A,0.03m,N/A,0.03m,N/A,0.00m,30th May 06
1870,17865,Utawarerumono Portable,PSP,Aquaplus,Aquaplus,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,28th May 09
1871,17866,EverBlue 2,PS2,Arika,Capcom,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,24th Feb 03
1872,17867,Gaia Saver Hero Saidai no Sakusen,SNES,Banpresto,Banpresto,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,28th Jan 94
1873,17868,Junior Island Adventure,DS,Maximum Family Games,Unknown,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,06th Sep 11
1874,17869,Caesar III,PC,Impressions Games,Sierra Entertainment,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,30th Sep 98
1875,17870,Safari Adventures: Africa,Wii,Neko Entertainment,Conspiracy Entertainment,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,27th Oct 09
1876,17871,Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,PSV,Square Enix,Square Enix,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,19th Oct 17
1877,17872,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,DS,Alchemist,Alchemist,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,28th May 09
1878,17873,A Game of Thrones: Genesis,PC,Cyanide,Focus Home Interactive,4.9,N/A,0.03m,N/A,0.03m,N/A,0.00m,28th Sep 11
1879,17874,Barbie and Her Sisters Puppy Rescue,3DS,Little Orbit,Little Orbit,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,03rd Nov 15
1880,17875,Maximum Racing: Drag & Stock Racer,Wii,Brain in a Jar,Unknown,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,15th Mar 11
1881,17876,King's Quest: The Complete Collection,X360,The Odd Gentlemen,Activision,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,18th Oct 16
1882,17877,SoulCalibur II(JP sales),XB,Namco,Namco,9.3,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Aug 03
1883,17878,Earthfall,XOne,Holospark,Gearbox Software,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,13th Jul 18
1884,17879,Future Card Buddyfight Mezase! Buddy Champion!,3DS,FuRyu,FuRyu Corporation,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,16th Mar 17
1885,17880,Nancy Drew: Alibi In Ashes,PC,Her Interactive,Her Interactive,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,18th Oct 11
1886,17881,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,PSP,Daito,Daito,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,08th Jun 06
1887,17882,Yumeiro Patissiere: My Sweets Cooking,DS,Konami,Konami,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th May 10
1888,17883,Clannad,PS3,Visual Arts,Prototype,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,21st Apr 11
1889,17884,Samurai Warriors 3Z Special,PSP,Omega Force,Koei Tecmo,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,16th Feb 12
1890,17885,Travel Coach: Europe 1,DS,HMH Hamburger Medien Haus,Disney Interactive Studios,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,09th Mar 10
1891,17886,Shantae: Half-Genie Hero,PSV,Way Forward Technologies,Xseed Games,N/A,N/A,0.03m,0.02m,N/A,N/A,0.01m,20th Dec 16
1892,17887,Clever Kids: Pirates,DS,Midas Interactive Entertainment,Midas Interactive Entertainment,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,07th Nov 08
1893,17888,MotoGP,PSP,Bandai Namco Games,Namco Bandai,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,26th Sep 06
1894,17889,Electroplankton,DS,Indies Zero,Nintendo,N/A,N/A,0.03m,0.01m,0.00m,0.02m,0.00m,09th Jan 05
1895,17890,Pro Evolution Soccer 2017,PC,PES Productions,Konami Digital Entertainment,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,13th Sep 16
1896,17891,F1 Championship Season 2000,PS2,Visual Science,EA Sports,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,19th Dec 00
1897,17892,Montessori Music,DS,Will,SouthPeak Interactive,N/A,N/A,0.03m,0.01m,0.02m,N/A,0.00m,29th Mar 11
1898,17893,The Void,PC,Ice-pick Lodge,Mamba Games,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,25th Sep 09
1899,17894,Max & the Magic Marker,Wii,Press Play,Unknown,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,30th Jul 11
1900,17895,Supreme Ruler: Cold War,PC,Paradox Interactive,Paradox Interactive,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,19th Jul 11
