,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
1362,13344,Sonic Generations,PC,Sega,Sega,8.3,N/A,0.11m,0.02m,0.07m,N/A,0.02m,03rd Nov 11
1363,13345,Burnout Paradise Remastered,XOne,Stellar Entertainment,Electronic Arts,8.0,N/A,0.11m,0.06m,0.04m,N/A,0.01m,16th Mar 18
1364,13346,Frogger: Helmet Chaos,PSP,Konami Computer Entertainment Hawaii,Konami,7.0,N/A,0.11m,0.10m,0.00m,N/A,0.01m,29th Sep 05
1365,13347,Replica,PC,Somi,Somi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 16
1366,13348,Robotech: Invasion,PS2,Vicious Cycle,Global Star Software,N/A,N/A,0.11m,0.05m,0.04m,N/A,0.01m,05th Oct 04
1367,13349,fault - milestone one,PC,ALICE IN DISSONANCE,Sekai Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 13
1368,13350,Rock Band: Metal Track Pack,Wii,Harmonix Music Systems,MTV Games,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,22nd Sep 09
1369,13351,Dr. Seuss' The Cat in the Hat,XB,Magenta Software,VU Games,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.00m,05th Nov 03
1370,13352,Hellboy: The Science of Evil,X360,Krome Studios,Konami,N/A,N/A,0.11m,0.10m,0.00m,N/A,0.01m,24th Jun 08
1371,13353,Irozuki Tingle no Koi no Balloon Trip,DS,Vanpool,Nintendo,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,06th Aug 09
1372,13354,Sakura Dungeon,PC,Winged Cloud,Winged Cloud,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jun 16
1373,13355,Sword Art Online: Lost Song,PS3,Namco Bandai Games,Namco Bandai Games,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,26th Mar 15
1374,13356,Where the Wild Things Are,PS3,Amaze Entertainment,Warner Bros. Interactive,N/A,N/A,0.11m,0.09m,0.01m,N/A,0.01m,13th Oct 09
1375,13357,Champion Jockey: G1 Jockey & Gallop Racer,Wii,Tecmo Koei Games,Tecmo Koei,N/A,N/A,0.11m,0.06m,0.03m,0.01m,0.01m,08th Nov 11
1376,13358,HOP,DS,505 Games,505 Games,N/A,N/A,0.11m,0.09m,0.01m,N/A,0.01m,29th Mar 11
1377,13359,Metal Gear Solid V: The Definitive Experience,XOne,Kojima Productions,Konami Digital Entertainment,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,11th Oct 16
1378,13360,Sniper Elite,Wii,Reef Entertainment,Reef Entertainment,N/A,N/A,0.11m,0.07m,0.02m,N/A,0.01m,14th Dec 10
1379,13361,Cats & Dogs: The Revenge of Kitty Galore,DS,Warner Bros. Interactive Entertainment,505 Games,N/A,N/A,0.11m,0.10m,0.00m,N/A,0.01m,20th Jul 10
1380,13362,Astro Boy: The Video Game,Wii,High Voltage Software,D3 Publisher,5.3,N/A,0.11m,0.10m,0.00m,N/A,0.01m,20th Oct 09
1381,13363,Call of Duty: Modern Warfare Trilogy,PS3,Infinity Ward,Activision,N/A,N/A,0.11m,0.07m,0.02m,N/A,0.02m,17th May 16
1382,13364,Vanishing Realms,PC,Indimo Labs LLC,Indimo Labs LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 16
1383,13365,Final Fantasy I & II,NES,SquareSoft,Square,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,27th Feb 94
1384,13366,Starsky & Hutch,GC,Minds-Eye Productions,BAM! Entertainment,6.0,N/A,0.11m,0.08m,0.02m,N/A,0.00m,24th Aug 04
1385,13367,The Cheetah Girls: Pop Star Sensations,DS,Handheld Games,Disney Interactive Studios,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,09th Oct 07
1386,13368,Langrisser IV,SAT,Career Soft,NCS,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,01st Aug 97
1387,13369,FoxKids.com Micro Maniacs Racing,PS,Codemasters,Codemasters,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,05th Oct 00
1388,13370,Happy Feet Two,DS,WayForward,Warner Bros. Interactive,N/A,N/A,0.11m,0.09m,0.01m,N/A,0.01m,08th Nov 11
1389,13371,Hexen: Beyond Heretic,PS,Raven Software,GT Interactive,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,30th Jun 97
1390,13372,Arcade Party Pak,PS,Digital Eclipse,Midway Games,7.6,N/A,0.11m,0.06m,0.04m,N/A,0.01m,30th Sep 99
1391,13373,Bust-A-Move DS,DS,Happy Happening,Majesco,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.01m,06th Dec 05
1392,13374,Planet 51,X360,Pyro Studios,Sega,5.7,N/A,0.11m,0.07m,0.03m,N/A,0.01m,17th Nov 09
1393,13375,Cabela's North American Adventures,X360,Activision,Activision,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,14th Sep 10
1394,13376,Football Manager 2019,PC,Sports Interactive,Sega,N/A,N/A,0.11m,N/A,0.10m,N/A,0.01m,02nd Nov 18
1395,13377,Kotoba no Puzzle: Mojipittan Daijiten,PSP,Namco,Namco,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,16th Dec 04
1396,13378,Yamaha Supercross,DS,Coyote Console,DSI Games,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,07th Apr 09
1397,13379,"Cook, Serve, Delicious! 2!!",PC,Vertigo Gaming Inc.,Vertigo Gaming Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 17
1398,13380,TransOcean: The Shipping Company,PC,Deck13 Hamburg,Astragon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 14
1399,13381,Hitman Trilogy,PS2,IO Interactive,Eidos Interactive,N/A,N/A,0.11m,0.05m,0.04m,N/A,0.01m,30th Jun 07
1400,13382,Dragon Quest & Final Fantasy in Itadaki Street Portable,PSP,Square Enix,Square Enix,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,25th May 06
1401,13383,Kairo,PC,Locked Door Puzzle,Lupus Studios Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 13
1402,13384,A.R.E.S. Extinction Agenda,PC,ORiGO Games,Extend Studio,6.8,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 10
1403,13385,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,X360,THQ,THQ,N/A,N/A,0.11m,0.07m,0.03m,N/A,0.01m,13th Sep 11
1404,13386,Rock Band Track Pack: Classic Rock,PS3,Harmonix Music Systems,MTV Games,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,19th May 09
1405,13387,Heroes of Hammerwatch,PC,Crackshell,Crackshell,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 18
1406,13388,Cabela's Adventure Camp,PS3,Activision,Activision,N/A,N/A,0.11m,0.06m,0.03m,N/A,0.02m,01st Nov 11
1407,13389,Railroad Tycoon II,PS,Take-Two Interactive,Take-Two Interactive,6.6,N/A,0.11m,0.06m,0.04m,N/A,0.01m,31st Jan 00
1408,13390,The Legend of Heroes II: Prophecy of the Moonlight Witch (JP sales),PSP,MiCROViSion Inc. / Falcom Corporation,Namco Bandai,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,20th Jun 06
1409,13391,The Hardy Boys: The Hidden Theft,Wii,XPEC Entertainment Inc.,DreamCatcher Interactive,N/A,N/A,0.11m,0.07m,0.03m,N/A,0.01m,22nd Sep 09
1410,13392,Naruto Shippuden 3D: The New Era,3DS,Takara Tomy,505 Games,N/A,N/A,0.11m,N/A,0.04m,0.06m,0.00m,17th Jun 11
1411,13393,My Boyfriend,DS,exozet games,THQ,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,14th Sep 09
1412,13394,Evil Maze,PC,ZOV GAME STUDIO,ZOV GAME STUDIO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 16
1413,13395,Kirarin * Revolution: Kira Kira Idol Audition,DS,Konami,Konami,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,10th Aug 06
1414,13396,Killer Instinct (2013),XOne,Iron Galaxy,Microsoft Studios,N/A,N/A,0.11m,0.07m,0.03m,N/A,0.01m,23rd Sep 14
1415,13397,Ranma 1/2: Akanekodan Teki Hihou,SNES,Rumic Soft,TOHO,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,22nd Oct 93
1416,13398,The BIGS,PSP,Blue Castle Games,2K Sports,7.6,N/A,0.11m,0.10m,N/A,N/A,0.01m,25th Jun 07
1417,13399,Pac-Man and the Ghostly Adventures 2,PS3,Monkey Bar Games,Namco Bandai Games,N/A,N/A,0.11m,0.06m,0.03m,N/A,0.02m,14th Oct 14
1418,13400,Monster Jam: Path of Destruction,PSP,Virtuos,Activision,N/A,N/A,0.11m,0.09m,N/A,N/A,0.02m,09th Nov 10
1419,13401,Victory Zone,PS,Sony Computer Entertainment Japan,Sony Computer Entertainment,N/A,N/A,0.11m,N/A,N/A,0.10m,0.01m,31st Mar 95
1420,13402,Rengoku: The Tower of Purgatory,PSP,Neverland,Konami,4.7,N/A,0.11m,0.10m,0.00m,N/A,0.01m,26th Apr 05
1421,13403,The Secret Saturdays: Beasts of the 5th Sun,PSP,High Voltage Software,D3 Publisher,N/A,N/A,0.11m,0.09m,N/A,N/A,0.02m,20th Oct 09
1422,13404,Fit in Six,Wii,Blue Byte Studio,Ubisoft,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,15th Mar 11
1423,13405,Goal Storm '97,PS,Konami,Konami,N/A,N/A,0.11m,0.01m,0.00m,0.09m,0.01m,01st Jan 97
1424,13406,Paws & Claws: Pet Resort,Wii,ValuSoft,THQ,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,05th Jan 09
1425,13407,Dynasty Warriors Advance,GBA,Koei,Nintendo,5.2,N/A,0.11m,0.08m,0.03m,N/A,0.00m,29th Aug 05
1426,13408,Pachi-Slot Aruze Oukoku 3,PS,Aruze Corp,Aruze Corp,N/A,N/A,0.11m,N/A,N/A,0.10m,0.01m,19th Jul 00
1427,13409,Pixel Puzzles 2: Space,PC,DL Softworks,DL Softworks,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Feb 16
1428,13410,Tournament Pool,Wii,Blade Interactive,Destineer,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,21st May 09
1429,13411,Transformers: Devastation,X360,PlatinumGames,Activision,N/A,N/A,0.11m,0.08m,0.01m,N/A,0.01m,06th Oct 15
1430,13412,Guilty Gear Xrd -Revelator-,PS3,Arc System Works,Aksys Games,N/A,N/A,0.11m,0.03m,0.02m,0.04m,0.01m,07th Jun 16
1431,13413,Aqua Aqua,PS2,Zed Two Limited,3DO,N/A,N/A,0.11m,0.05m,0.04m,N/A,0.01m,09th Jan 01
1432,13414,Naruto Shippuden: Naruto vs. Sasuke,DS,Takara Tomy,Atlus,N/A,N/A,0.11m,0.07m,N/A,0.03m,0.01m,16th Nov 10
1433,13415,Mega Man Zero 4,GBA,Inti Creates,Capcom,N/A,N/A,0.11m,0.08m,0.03m,N/A,0.00m,04th Oct 05
1434,13416,NASCAR '14,PS3,Eutechnyx,Deep Silver,N/A,N/A,0.11m,0.09m,N/A,N/A,0.02m,18th Feb 14
1435,13417,Black Bass with Blue Marlin,PS,Unknown,Hot-B,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,08th Dec 99
1436,13418,Mega Man Battle Network 5: Double Team DS (JP sales),DS,Capcom,Capcom,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,01st Nov 05
1437,13419,Ace of Words,PC,ZeroBit Games,Ocean Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th May 16
1438,13420,The Voice,X360,Zoe Mode,Activision,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,21st Oct 14
1439,13421,Utawarerumono: Chiriyukusha e no Komoriuta,PS2,Flight-Plan,Aquaplus,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,26th Oct 06
1440,13422,Hyper Formation Soccer,PS,Human Entertainment,Human Entertainment,N/A,N/A,0.11m,N/A,N/A,0.10m,0.01m,13th Oct 95
1441,13423,Kamen Rider: Battride War II,PS3,Unknown,Namco Bandai Games,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,26th Jun 14
1442,13424,Tiger Woods PGA Tour 06,GC,EA Sports,EA Sports,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.00m,20th Sep 05
1443,13425,Jupiter Strike,PS,Taito Corporation,Acclaim Entertainment,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,01st Jan 95
1444,13426,Sudokuro,DS,FrontLine Studios,Crave Entertainment,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,16th May 07
1445,13427,Shadow Warrior (2013),PS4,Flying Wild Hog,Devolver Digital,N/A,N/A,0.11m,N/A,0.09m,N/A,0.02m,21st Oct 14
1446,13428,Tetris Evolution,X360,THQ,THQ,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.01m,19th Mar 07
1447,13429,Saigo no Yakusoku no Monogatari,PSP,imageepoch Inc.,Unknown,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,28th Apr 11
1448,13430,Mighty No. 9    Read the review,PC,Comcept,Deep Silver,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16
1449,13431,Metal Gear Solid Integral,PS,Konami,Konami,9.0,N/A,0.11m,N/A,N/A,0.10m,0.01m,26th Jun 99
1450,13432,HIVESWAP: ACT 1,PC,"What Pumpkin Games, Inc.","What Pumpkin Games, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 14
1451,13433,Depth Hunter 2: Deep Dive,PC,BiArt,Biart Design Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 14
1452,13434,FIFA World Cup Germany 2006,PSP,EA Canada,EA Sports,6.5,N/A,0.11m,0.10m,N/A,N/A,0.01m,22nd May 06
1453,13435,Chime,PC,Zoe Mode,OneBigGame,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 10
1454,13436,Dungeon Souls,PC,Lamina Studios,Black Shell Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 16
1455,13437,Reign of Fire,GC,Kuju Entertainment,BAM! Entertainment,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.00m,26th Nov 02
1456,13438,Rogue Warrior,X360,Rebellion Developments,Bethesda Softworks,3.0,N/A,0.11m,0.09m,0.01m,N/A,0.01m,01st Dec 09
1457,13439,Pro Evolution Soccer 2017,X360,PES Productions,Konami Digital Entertainment,N/A,N/A,0.11m,0.05m,0.05m,N/A,0.01m,13th Sep 16
1458,13440,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,THQ,THQ,N/A,N/A,0.11m,0.06m,0.03m,N/A,0.01m,13th Sep 11
1459,13441,Adventure Time: Finn & Jake Investigations,3DS,Vicious Cycle,Little Orbit,N/A,N/A,0.11m,0.03m,0.06m,N/A,0.01m,20th Oct 15
1460,13442,"Sakura Wars: So Long, My Love    Read the review",Wii,RED Entertainment,NIS America,7.4,N/A,0.11m,0.05m,0.04m,N/A,0.01m,30th Mar 10
1461,13443,Assassin's Creed Chronicles,PS4,Climax Studios,Ubisoft,N/A,N/A,0.11m,0.02m,0.05m,0.02m,0.01m,09th Feb 16
1462,13444,Sakura Wars,DC,Overworks,Sega,7.6,N/A,0.11m,N/A,N/A,0.11m,N/A,25th May 00
1463,13445,Jampack Volume 14 (RP-T),PS2,Sony Computer Entertainment America,Sony Computer Entertainment,N/A,N/A,0.11m,0.05m,0.04m,N/A,0.01m,19th Apr 06
1464,13446,Pro Yakyuu Team o Tsukurou! 2,DS,Sega,Sega,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,21st May 09
1465,13447,Rome: Total War,PC,The Creative Assembly,Activision,9.0,N/A,0.11m,N/A,0.09m,N/A,0.01m,22nd Sep 04
1466,13448,Mace Griffin: Bounty Hunter,XB,Warthog,VU Games,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.00m,20th Jun 03
1467,13449,Martian Gothic: Unification,PS,Creative Reality,Take-Two Interactive,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,04th Nov 01
1468,13450,Woody Woodpecker Racing,PS,Syrox Developments,Konami,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,01st Jan 00
1469,13451,Final Fantasy XII International Zodiac Job System,PS2,Square Enix,Square Enix,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,09th Aug 07
1470,13452,Fight Club,XB,Genuine Games,VU Games,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.00m,16th Nov 04
1471,13453,Carnage Heart,PS,ArtDink,Sony Computer Entertainment,7.1,N/A,0.11m,0.01m,0.01m,0.09m,0.01m,31st Jan 97
1472,13454,"Grand Theft Auto: Mission Pack #1, London 1969",PS,DMA Design,Rockstar Games,6.7,N/A,0.11m,0.06m,0.04m,N/A,0.01m,30th Apr 99
1473,13455,Kamen Rider: Climax Heroes,PS2,Eighting,Namco Bandai,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,06th Aug 09
1474,13456,Robotics;Notes,PS3,5pb. Games,5pb,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,28th Jun 12
1475,13457,Disney Channel Collection Vol. 1,GBA,Disney Interactive,Majesco,N/A,N/A,0.11m,0.08m,0.03m,N/A,0.00m,24th Dec 04
1476,13458,SimAirport,PC,LVGameDev LLC,LVGameDev LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 17
1477,13459,Total Immersion Racing,PS2,Razorworks Studios,Empire Interactive,N/A,N/A,0.11m,0.05m,0.04m,N/A,0.01m,20th Nov 02
1478,13460,Virtual Hydlide,SAT,Tikipod,Atlus,N/A,N/A,0.11m,N/A,N/A,0.11m,0.00m,27th Apr 95
1479,13461,Petz Fashion: Dogz & Catz,DS,Ubisoft,Ubisoft,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,09th Jun 09
1480,13462,Viewtiful Joe: Double Trouble!,DS,Clover Studio,Capcom,N/A,N/A,0.11m,0.08m,0.00m,0.01m,0.01m,18th Nov 05
1481,13463,Rocky Balboa,PSP,Ubisoft,Sony Computer Entertainment,N/A,N/A,0.11m,0.01m,0.09m,N/A,0.01m,13th Mar 07
1482,13464,Warriors Orochi 3,PSP,Omega Force,Tecmo Koei,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,19th Jul 12
1483,13465,FlatOut: Ultimate Carnage,X360,Bugbear Entertainment,Empire Interactive,N/A,N/A,0.11m,0.07m,0.03m,N/A,0.01m,02nd Oct 07
1484,13466,Space Invaders,GBA,Torus Games,Activision,N/A,N/A,0.11m,0.08m,0.03m,N/A,0.00m,19th Mar 02
1485,13467,Digimon Digital Card Battle,PS,Bandai,Bandai,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,28th Jun 01
1486,13468,Alvin and the Chipmunks: Chipwrecked,X360,Behaviour Interactive,Majesco,N/A,N/A,0.11m,0.09m,0.01m,N/A,0.01m,15th Nov 11
1487,13469,Kuroko no Basuke: Game of Miracles,PSP,Bandai Namco Games,Bandai Namco Games,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,09th Aug 12
1488,13470,AquaPazza: AquaPlus Dream Match,PS3,Unknown,Atlus,N/A,N/A,0.11m,0.05m,N/A,0.05m,0.01m,19th Nov 13
1489,13471,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,PawaPuro Production,Konami,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,14th Dec 06
1490,13472,Pro Evolution Soccer 2014,PC,Konami,Konami Digital Entertainment,8.3,N/A,0.11m,N/A,0.10m,N/A,0.01m,20th Sep 13
1491,13473,Family Feud: 2012 Edition,X360,Ubisoft,Ubisoft,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,18th Oct 11
1492,13474,Yuusha no Kuse ni Namaikida Or 3D,PSP,Acquire,Sony Computer Entertainment,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,11th Mar 10
1493,13475,Trauma Center: Under the Knife 2,DS,Atlus Co.,Atlus,8.2,N/A,0.11m,0.10m,N/A,N/A,0.01m,02nd Jul 08
1494,13476,Cities XXL,PC,Focus Home Interactive,Focus Home Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,05th Feb 15
1495,13477,Dark Souls: Remastered,XOne,From Software,Bandai Namco Entertainment,8.0,N/A,0.11m,0.07m,0.03m,N/A,0.01m,25th May 18
1496,13478,Gem Quest: 4 Elements,DS,Mastertronic,Storm City Games,N/A,N/A,0.11m,0.05m,0.05m,N/A,0.01m,19th Apr 11
1497,13479,Big League Sports: Summer,DS,Koolhaus Games,Activision,N/A,N/A,0.11m,0.09m,0.00m,N/A,0.01m,16th Jun 09
1498,13480,Dead to Rights II,XB,WideScreen Games,Namco,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.00m,12th Apr 05
1499,13481,Hysteria Hospital: Emergency Ward,DS,Gameinvest,O-Games,N/A,N/A,0.11m,0.10m,0.00m,N/A,0.01m,16th Jun 09
1500,13482,Project: Horned Owl,PS,Alfa System,Sony Computer Entertainment,N/A,N/A,0.11m,0.03m,0.02m,0.05m,0.01m,31st Aug 96
1501,13483,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,Bandai Namco Games,Namco Bandai Games,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,30th Aug 12
1502,13484,Rock Revolution,DS,Zoe Mode / HB Studios,Konami,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,15th Oct 08
1503,13485,Science Papa,DS,Activision,Activision,N/A,N/A,0.11m,0.09m,0.01m,N/A,0.01m,14th Jul 09
1504,13486,Alvin and the Chipmunks: Chipwrecked,DS,Behaviour Interactive,Majesco,N/A,N/A,0.11m,0.06m,0.04m,N/A,0.01m,15th Nov 11
1505,13487,Fatal Frame 2: Wii Edition,Wii,Koei Tecmo Games,Nintendo,N/A,N/A,0.11m,N/A,0.00m,0.10m,0.00m,28th Jun 12
1506,13488,NASCAR The Game: Inside Line,X360,Eutechnyx,Activision,N/A,N/A,0.11m,0.09m,N/A,N/A,0.01m,06th Nov 12
1507,13489,QUBIC,PC,Triple-Star Studio,Rock Path Collective,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 16
1508,13490,Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,TOSE,Bandai,N/A,N/A,0.11m,N/A,N/A,0.11m,0.00m,22nd Sep 95
1509,13491,Busou Shinki: Battle Masters Mk. 2,PSP,Konami,Konami,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,22nd Sep 11
1510,13492,Cabela's Dangerous Hunts 2,XB,FUN Labs,Activision,N/A,N/A,0.11m,0.08m,0.02m,N/A,0.00m,16th Nov 05
1511,13493,Fairy Tail: Portable Guild,PSP,Konami,Konami,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,03rd Jun 10
1512,13494,Alpacapaca Dash,PC,Synnergy Circle Games,Synnergy Circle Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 17
1513,13495,My First Dollhouse,DS,505 Games,505 Games,N/A,N/A,0.11m,0.10m,N/A,N/A,0.01m,31st Aug 10
1514,13496,SimCity 2000,GBA,Full-Fat,"Destination Software, Inc",N/A,N/A,0.11m,0.08m,0.03m,N/A,0.00m,13th Nov 03
1515,13497,X-Men: The Official Game,DS,Amaze Entertainment,Activision,N/A,N/A,0.11m,0.10m,0.00m,N/A,0.01m,16th May 06
1516,13498,Etrian Odyssey Nexus,3DS,Atlus,Atlus,N/A,N/A,0.11m,N/A,N/A,0.11m,N/A,05th Feb 19
1517,13499,Brunswick Circuit Pro Bowling 2,PS,Adrenalin Entertainment,THQ,7.0,N/A,0.11m,0.06m,0.04m,N/A,0.01m,31st Jan 00
1518,13500,D,PS,Warp,Acclaim Entertainment,N/A,N/A,0.11m,N/A,N/A,0.10m,0.01m,01st Jan 96
1519,13501,The Godfather: Mob Wars,PSP,Page 44,Electronic Arts,6.2,N/A,0.10m,0.09m,0.00m,N/A,0.01m,19th Sep 06
1520,13502,Pac-Man and the Ghostly Adventures 2,X360,Monkey Bar Games,Namco Bandai Games,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,14th Oct 14
1521,13503,Puzzle Chronicles,PSP,Infinite Interactive,Konami,6.5,N/A,0.10m,0.08m,0.00m,N/A,0.02m,02nd Feb 10
1522,13504,Girls und Panzer: I Will Master Tankery,PSV,Namco Bandai Games,Namco Bandai Games,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,26th Jun 14
1523,13505,Power Rangers: Super Legends,DS,Handheld Games,Disney Interactive Studios,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.01m,23rd Oct 07
1524,13506,Stronghold Kingdoms,PC,FireFly Studios,DTP Entertainment,N/A,N/A,0.10m,N/A,0.10m,N/A,0.01m,23rd Feb 11
1525,13507,Wizardry VI: Bane of the Cosmic Forge,SNES,Game Studio,ASCII Entertainment,N/A,N/A,0.10m,N/A,N/A,0.10m,0.00m,29th Sep 95
1526,13508,Power Pocket Koushien,DS,PawaPuro Production,Konami,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,04th Aug 05
1527,13509,Gravity Games Bike: Street Vert Dirt,PS2,Midway Games,Midway Games,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,27th Jun 02
1528,13510,Pro Yakyuu Spirits 2010,PS2,PawaPuro Production,Konami,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,01st Apr 10
1529,13511,Jackal,PC,Peace,Peace,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 16
1530,13512,Dreamer Series: Top Model,DS,DreamCatcher Interactive,DreamCatcher Interactive,N/A,N/A,0.10m,0.10m,N/A,N/A,0.01m,28th Sep 09
1531,13513,Troll and I,NS,Spiral House,Maximum Games,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,15th Aug 17
1532,13514,American Girl: Julie Finds a Way,DS,"Webfoot Technologies, Inc.",THQ,N/A,N/A,0.10m,0.10m,N/A,N/A,0.01m,03rd Dec 07
1533,13515,Top Spin,PS2,Pam Development,2K Sports,N/A,N/A,0.10m,0.05m,0.04m,N/A,0.01m,26th Sep 05
1534,13516,Derby Stallion P,PSP,ParityBit,Enterbrain,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,27th Jul 06
1535,13517,GRUZCHIK,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Mar 17
1536,13518,Kenka Bancho Bros: Tokyo Battle Royale,PSP,Spike,Spike,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,21st Jun 12
1537,13519,Slime Rancher,PS4,Monomi Park,Skybound Games,N/A,N/A,0.10m,0.08m,N/A,N/A,0.02m,04th Sep 18
1538,13520,UFC: Tapout 2,XB,DreamFactory,TDK Mediactive,N/A,N/A,0.10m,0.08m,0.02m,N/A,0.00m,20th Mar 03
1539,13521,The Bachelor: The Videogame,Wii,Warner Bros. Interactive Entertainment,Warner Bros. Interactive,N/A,N/A,0.10m,0.10m,N/A,N/A,0.01m,25th Aug 10
1540,13522,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,DS,Konami,Konami,N/A,N/A,0.10m,N/A,N/A,0.10m,N/A,13th Dec 07
1541,13523,Darkness Assault,PC,Black Lime Studio,Black Lime Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 15
