,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
1017,1072,Tom Clancy's Ghost Recon Wildlands,PS4,Ubisoft Paris,Ubisoft,7.0,N/A,3.12m,1.07m,1.35m,0.22m,0.47m,07th Mar 17
1018,1073,NBA 2K13,X360,Visual Concepts,2K Sports,8.6,N/A,3.11m,2.62m,0.21m,0.01m,0.28m,02nd Oct 12
1019,1074,Titanfall,XOne,Respawn Entertainment,Electronic Arts,N/A,N/A,3.11m,1.88m,0.91m,0.04m,0.28m,11th Mar 14
1020,1075,Mario Party 9,Wii,"Nd Cube Co., Ltd.",Nintendo,6.5,N/A,3.20m,1.06m,1.15m,0.77m,0.22m,11th Mar 12
1021,1076,Dead Rising 2,All,Blue Castle Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1022,1077,Parasite Eve,Series,Square,Square,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 98
1023,1078,Quake,Series,id Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1024,1079,Mass Effect 2     Read the review,X360,BioWare Edmonton,Electronic Arts,9.5,8.9,3.10m,1.99m,0.81m,0.03m,0.27m,26th Jan 10
1025,1080,Madden NFL 2002,PS2,EA Sports,EA Sports,N/A,N/A,3.08m,2.50m,0.16m,0.01m,0.42m,19th Aug 01
1026,1081,World Class Track Meet,NES,Bandai,Bandai,N/A,N/A,3.08m,1.92m,0.45m,0.64m,0.07m,01st Sep 87
1027,1082,LEGO Batman: The Videogame    Read the review,Wii,Traveller's Tales,Warner Bros. Interactive,7.3,N/A,3.08m,1.80m,0.98m,N/A,0.29m,23rd Sep 08
1028,1083,Saints Row 2,X360,Volition Inc.,THQ,7.9,N/A,3.07m,1.98m,0.79m,0.02m,0.28m,14th Oct 08
1029,1084,Donkey Kong,GB,Nintendo EAD,Nintendo,N/A,N/A,3.07m,1.57m,0.62m,0.55m,0.34m,01st Jun 94
1030,1085,The Sims: Vacation,PC,Maxis,Electronic Arts,N/A,N/A,3.07m,1.72m,1.21m,N/A,0.14m,25th Mar 02
1031,1086,Call of Duty: Ghosts,XOne,Infinity Ward,Activision,7.5,N/A,3.07m,1.92m,0.86m,N/A,0.28m,22nd Nov 13
1032,1087,LEGO Batman: The Videogame,DS,Traveller's Tales,Warner Bros. Interactive,7.8,N/A,3.06m,1.75m,1.02m,N/A,0.29m,23rd Sep 08
1033,1088,Borderlands 2,X360,Gearbox Software,2K Games,N/A,N/A,3.06m,1.89m,0.88m,0.04m,0.26m,15th Jan 13
1034,1089,Mario Tennis Aces    Read the review,NS,Camelot Software Planning,Nintendo,7.8,N/A,1.87m,0.71m,0.62m,0.42m,0.12m,22nd Jun 18
1035,1090,New Super Luigi U,WiiU,Nintendo,Nintendo,7.8,N/A,2.42m,1.25m,0.75m,0.22m,0.20m,25th Aug 13
1036,1091,Paper Mario: The Origami King    Read the review,NS,Intelligent Systems,Nintendo,N/A,9.0,N/A,N/A,N/A,N/A,N/A,17th Jul 20
1037,1092,Kung Fu Panda,X360,Luxoflux,Activision,7.5,N/A,3.05m,1.91m,0.84m,N/A,0.29m,03rd Jun 08
1038,1093,Mass Effect 3,X360,BioWare,Electronic Arts,N/A,N/A,3.04m,1.94m,0.84m,0.03m,0.24m,06th Mar 12
1039,1094,Rhythm Heaven    Read the review,DS,Nintendo SPD Group No.1,Nintendo,8.5,N/A,3.12m,0.55m,0.50m,1.93m,0.14m,05th Apr 09
1040,1095,Metal Gear Solid V: The Phantom Pain,PS4,Kojima Productions,Konami Digital Entertainment,N/A,N/A,3.04m,0.97m,1.15m,0.50m,0.42m,01st Sep 15
1041,1096,Rayman,PS,Ubisoft Montpellier,Ubisoft,7.0,N/A,3.03m,1.54m,1.33m,N/A,0.16m,01st Sep 95
1042,1097,Tom Clancy's Splinter Cell,XB,Ubisoft,Ubisoft,9.3,9.1,3.02m,1.85m,1.04m,N/A,0.13m,17th Nov 02
1043,1098,Mike Tyson's Punch-Out!!,NES,Nintendo IRD,Nintendo,N/A,N/A,3.02m,2.03m,0.47m,0.45m,0.07m,01st Oct 87
1044,1099,Professor Layton and the Unwound Future,DS,Level 5,Nintendo,8.4,N/A,3.28m,0.61m,1.58m,0.82m,0.27m,12th Sep 10
1045,1100,SoulCalibur IV,All,Project Soul,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1046,1101,Disney Epic Mickey,Wii,Junction Point Studios,Disney Interactive Studios,7.0,N/A,3.02m,2.04m,0.63m,0.12m,0.23m,30th Nov 10
1047,1102,Fire Emblem Fates,3DS,Intelligent Systems,Nintendo,N/A,N/A,1.98m,0.99m,0.31m,0.53m,0.14m,19th Feb 16
1048,1103,Bastion,All,Supergiant Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1049,1104,BioShock 2,All,2K Marin,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1050,1105,Civilization II,All,MicroProse,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1051,1106,Command & Conquer,All,Westwood Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1052,1107,Crysis,PC,Crytek,Electronic Arts,9.2,8.5,0.71m,N/A,0.69m,N/A,0.02m,13th Nov 07
1053,1108,Crysis 2,All,Crytek,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1054,1109,Dishonored,PC,Arkane Studios,Bethesda Softworks,N/A,N/A,0.51m,0.27m,0.19m,N/A,0.05m,16th Apr 13
1055,1110,Disney Infinity,All,Heavy Iron Studios / Avalanche Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1056,1111,Enter the Gungeon,All,Dodge Roll,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1057,1112,Fable,XB,Big Blue Box,Microsoft Game Studios,8.6,N/A,2.66m,1.99m,0.58m,N/A,0.09m,14th Sep 04
1058,1113,Farming Simulator 15﻿,All,Giants Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059,1114,Frogwares' Sherlock Holmes,Series,Frogwares,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1060,1115,Gears of War 3,X360,Epic Games,Microsoft Studios,9.1,N/A,6.22m,4.05m,1.59m,0.07m,0.50m,20th Sep 11
1061,1116,God of War: Ascension,PS3,SCEA Santa Monica Studio,Sony Computer Entertainment,N/A,N/A,2.40m,1.23m,0.72m,0.04m,0.41m,12th Mar 13
1062,1117,Gungeon,Series,Dodge Roll,Devolver Digital,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 16
1063,1118,Halo 3: ODST    Read the review,X360,Bungie,Microsoft Game Studios,8.7,N/A,6.35m,4.34m,1.34m,0.06m,0.61m,22nd Sep 09
1064,1119,Heavy Rain    Read the review,PS3,Quantic Dream,Sony Computer Entertainment,8.8,8.6,3.06m,1.29m,1.24m,0.06m,0.48m,23rd Feb 10
1065,1120,Jurassic World Evolution,All,Frontier Developments,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1066,1121,Kinect Sports,X360,Rare Ltd.,Microsoft Game Studios,7.4,N/A,6.23m,3.92m,1.73m,0.03m,0.55m,04th Nov 10
1067,1122,Kingdom Come: Deliverance,All,Warhorse Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1068,1123,Left 4 Dead    Read the review,X360,Certain Affinity / Valve Software,Valve Corporation,8.7,9.0,3.52m,2.66m,0.49m,0.05m,0.31m,18th Oct 08
1069,1124,Left 4 Dead 2    Read the review,X360,Certain Affinity / Valve Software,Electronic Arts,9.0,N/A,3.97m,2.67m,0.88m,0.05m,0.38m,17th Nov 09
1070,1125,Life is Strange,All,DONTNOD Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1071,1126,Little Nightmares,All,Tarsier Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1072,1127,Lords of the Fallen,All,Deck13 Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1073,1128,Mass Effect: Andromeda,All,BioWare,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1074,1129,Mortal Kombat,All,Midway,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1075,1130,Mortal Kombat (2011),All,NetherRealm Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1076,1131,MotorStorm    Read the review,PS3,Evolution Studios,Sony Computer Entertainment,8.2,N/A,3.87m,1.53m,1.61m,0.06m,0.67m,06th Mar 07
1077,1132,Nioh,All,Team Ninja,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1078,1133,Rally Championship,Series,Red Rat Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1079,1134,Risk of Rain,All,Hopoo Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1080,1135,Shaun White Snowboarding,All,Ubisoft Montreal,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1081,1136,Sid Meier's Civilization IV,PC,Firaxis Games,2K Games,9.4,N/A,0.16m,0.02m,0.12m,N/A,0.02m,25th Oct 05
1082,1137,Sonic and the Secret Rings,Wii,Sonic Team,Sega,6.7,N/A,2.75m,1.23m,1.19m,0.04m,0.30m,20th Feb 07
1083,1138,Sonic Rush,DS,Dimps Corporation,Sega,7.8,N/A,3.13m,1.21m,1.56m,0.06m,0.29m,15th Nov 05
1084,1139,Space Engineers,PC,Keen Software House,Keen Software House,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 19
1085,1140,Syberia,Series,Microids,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1086,1141,The Outer Worlds,Series,Obsidian Entertainment,Private Division,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 19
1087,1142,The Outer Worlds,All,Obsidian Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1088,1143,Torchlight II,PC,Runic Games,Runic Games,N/A,N/A,0.00m,N/A,0.00m,N/A,0.00m,20th Sep 12
